Package,Package Version,Status,Expiry Date,Arn
numpy,1.18.1,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-numpy:3
opencv-python-headless,4.2.0.32,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-opencv-python-headless:4
openpyxl,3.0.3,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-openpyxl:2
pandas,1.0.1,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-pandas:5
parliament,0.4.6,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-parliament:3
pika,1.1.0,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-pika:1
Pillow,7.0.0,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-Pillow:2
pulp,2.0,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-pulp:2
pyarrow,1.0.1,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-pyarrow:1
pycryptodome,3.9.6,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-pycryptodome:2
PyJWT,1.7.1,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-PyJWT:1
pymongo,3.10.1,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-pymongo:3
PyMUPDF,1.16.10,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-PyMUPDF:2
PyMySQL,0.9.3,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-PyMySQL:1
PyNaCl,1.3.0,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-PyNaCl:3
pyOpenSSL,19.1.0,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-pyOpenSSL:3
pyparsing,2.4.6,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-pyparsing:2
pyqldb,1.0.0rc2,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-pyqldb:8
pytesseract,0.3.2,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-pytesseract:4
python-docx,0.8.10,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-python-docx:2
python-Levenshtein-wheels,0.13.1,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-python-Levenshtein-wheels:1
pytz,2019.3,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-pytz:1
PyYAML,5.3,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-PyYAML:2
records,0.5.3,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-records:3
reportlab,3.5.34,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-reportlab:2
requests,2.22.0,deprecated,2020-12-04T12:21:13,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-requests:2
requests,2.24.0,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-requests:3
scipy,1.3.3,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-scipy:1
simplejson,3.17.0,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-simplejson:1
slackclient,2.5.0,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-slackclient:1
spacy,2.2.3,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-spacy:7
SQLAlchemy,1.3.13,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-SQLAlchemy:3
tablib,1.0.0,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-tablib:3
textdistance,4.1.5,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-textdistance:1
tinydb,3.15.2,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-tinydb:2
tldextract,2.2.2,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-tldextract:3
twilio,6.35.4,latest,,arn:aws:lambda:us-west-2:908645878701:layer:pylayers-python38-dev-twilio:2
